Position,Artist,Song Title,Year,JSON file,Split Names,Song Language,Spotify ID,Spotify Artist,Spotify Song,Spotify Music Genre,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
8,Perry Como,No Other Love,1953,97.json,Perry Como,en,4iyzrJ3qIGBvG8yl5dWHQ8,Perry Como,No Other Love (with Henri René & His Orchestra and Chorus),"['adult standards', 'brill building pop', 'easy listening', 'lounge']",0.303,196373.0,0.187,4iyzrJ3qIGBvG8yl5dWHQ8,2.74e-06,0.0,0.101,-11.615,1.0,0.0295,90.486,4.0,https://api.spotify.com/v1/tracks/4iyzrJ3qIGBvG8yl5dWHQ8,audio_features,spotify:track:4iyzrJ3qIGBvG8yl5dWHQ8,0.23
10,Frankie Laine,I Believe,1953,99.json,Frankie Laine,en,3FzkbFgVGdg4zqyCMzUPM7,Frankie Laine,I Believe,"['adult standards', 'brill building pop', 'cowboy western', 'deep adult standards', 'easy listening', 'lounge', 'rock-and-roll']",0.364,127707.0,0.256,3FzkbFgVGdg4zqyCMzUPM7,0.0,1.0,0.184,-10.258,1.0,0.0317,140.11,4.0,https://api.spotify.com/v1/tracks/3FzkbFgVGdg4zqyCMzUPM7,audio_features,spotify:track:3FzkbFgVGdg4zqyCMzUPM7,0.308
13,Nat King Cole,Pretend,1953,102.json,Nat King Cole,en,2Gd007dAbihobxsTG9m7cZ,Nat King Cole,Pretend,"['adult standards', 'lounge', 'vocal jazz']",0.388,164400.0,0.275,2Gd007dAbihobxsTG9m7cZ,0.0,10.0,0.101,-11.248,1.0,0.0294,83.029,4.0,https://api.spotify.com/v1/tracks/2Gd007dAbihobxsTG9m7cZ,audio_features,spotify:track:2Gd007dAbihobxsTG9m7cZ,0.311
15,Stan Freberg,St. George And The Dragonet,1953,104.json,Stan Freberg,en,171irpJ8XAggDKh6Hvq1mr,Stan Freberg,St. George & The Dragonet,"['comic', 'parody']",0.684,204800.0,0.184,171irpJ8XAggDKh6Hvq1mr,0.0,0.0,0.0299,-16.992,1.0,0.881,139.947,4.0,https://api.spotify.com/v1/tracks/171irpJ8XAggDKh6Hvq1mr,audio_features,spotify:track:171irpJ8XAggDKh6Hvq1mr,0.567
19,Tony Bennett,Rags To Riches,1953,108.json,Tony Bennett,en,4BH8EuPAxeFAh1rSWtnGdD,Tony Bennett,Rags to Riches,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']",0.409,168480.0,0.435,4BH8EuPAxeFAh1rSWtnGdD,7.17e-06,2.0,0.0559,-9.399,1.0,0.0453,78.136,4.0,https://api.spotify.com/v1/tracks/4BH8EuPAxeFAh1rSWtnGdD,audio_features,spotify:track:4BH8EuPAxeFAh1rSWtnGdD,0.567
19,Tony Bennett,Rags To Riches,1953,108.json,Tony Bennett,en,4BH8EuPAxeFAh1rSWtnGdD,Tony Bennett,Rags to Riches,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']",0.409,168480.0,0.435,4BH8EuPAxeFAh1rSWtnGdD,7.17e-06,2.0,0.0559,-9.399,1.0,0.0453,78.136,4.0,https://api.spotify.com/v1/tracks/4BH8EuPAxeFAh1rSWtnGdD,audio_features,spotify:track:4BH8EuPAxeFAh1rSWtnGdD,0.567
27,Tony Bennett,Rags To Riches,1954,146.json,Tony Bennett,en,4BH8EuPAxeFAh1rSWtnGdD,Tony Bennett,Rags to Riches,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']",0.409,168480.0,0.435,4BH8EuPAxeFAh1rSWtnGdD,7.17e-06,2.0,0.0559,-9.399,1.0,0.0453,78.136,4.0,https://api.spotify.com/v1/tracks/4BH8EuPAxeFAh1rSWtnGdD,audio_features,spotify:track:4BH8EuPAxeFAh1rSWtnGdD,0.567
27,Tony Bennett,Rags To Riches,1954,146.json,Tony Bennett,en,4BH8EuPAxeFAh1rSWtnGdD,Tony Bennett,Rags to Riches,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']",0.409,168480.0,0.435,4BH8EuPAxeFAh1rSWtnGdD,7.17e-06,2.0,0.0559,-9.399,1.0,0.0453,78.136,4.0,https://api.spotify.com/v1/tracks/4BH8EuPAxeFAh1rSWtnGdD,audio_features,spotify:track:4BH8EuPAxeFAh1rSWtnGdD,0.567
21,Perry Como,Say You're Mine Again,1953,110.json,Perry Como,en,2JIfFyJO0AQzmm83lzdrNg,Perry Como,Say You're Mine Again (with The Ramblers),"['adult standards', 'brill building pop', 'easy listening', 'lounge']",0.687,173933.0,0.111,2JIfFyJO0AQzmm83lzdrNg,0.0,2.0,0.285,-12.723,0.0,0.0435,75.555,4.0,https://api.spotify.com/v1/tracks/2JIfFyJO0AQzmm83lzdrNg,audio_features,spotify:track:2JIfFyJO0AQzmm83lzdrNg,0.408
25,Joni James,Why Don't You Believe Me,1953,114.json,Joni James,en,0SisatcrlKcOOPgKuUGgfu,Joni James,Why Don't You Believe Me - Remastered,"['adult standards', 'deep adult standards', 'easy listening']",0.359,176093.0,0.18,0SisatcrlKcOOPgKuUGgfu,0.0,3.0,0.0966,-12.658,1.0,0.0299,80.747,4.0,https://api.spotify.com/v1/tracks/0SisatcrlKcOOPgKuUGgfu,audio_features,spotify:track:0SisatcrlKcOOPgKuUGgfu,0.243
26,Joni James,Your Cheating Heart,1953,115.json,Joni James,en,7LDYBeUEX78Qu5kdRSgB2G,Joni James,Your Cheating Heart,"['adult standards', 'deep adult standards', 'easy listening']",0.339,170800.0,0.0455,7LDYBeUEX78Qu5kdRSgB2G,0.0,8.0,0.147,-18.407,1.0,0.0302,84.5,4.0,https://api.spotify.com/v1/tracks/7LDYBeUEX78Qu5kdRSgB2G,audio_features,spotify:track:7LDYBeUEX78Qu5kdRSgB2G,0.361
28,Eddie Fisher,With These Hands,1953,117.json,Eddie Fisher,en,47SAIBYtLSowmI0n2DkLka,Eddie Fisher,With These Hands,"['adult standards', 'brill building pop', 'deep adult standards', 'easy listening', 'lounge']",0.242,168800.0,0.341,47SAIBYtLSowmI0n2DkLka,2.23e-05,1.0,0.152,-5.32,1.0,0.0286,81.772,4.0,https://api.spotify.com/v1/tracks/47SAIBYtLSowmI0n2DkLka,audio_features,spotify:track:47SAIBYtLSowmI0n2DkLka,0.134
30,Joni James,Have You Heard?,1953,119.json,Joni James,en,6sCZ6tSFNUV0qpsCej4aCp,Joni James,Have You Heard,"['adult standards', 'deep adult standards', 'easy listening']",0.209,181213.0,0.0979,6sCZ6tSFNUV0qpsCej4aCp,0.0,8.0,0.371,-14.989,1.0,0.036,71.855,4.0,https://api.spotify.com/v1/tracks/6sCZ6tSFNUV0qpsCej4aCp,audio_features,spotify:track:6sCZ6tSFNUV0qpsCej4aCp,0.173
1,Kitty Kallen,Little Things Mean A Lot,1954,120.json,Kitty Kallen,en,54PXRAkSDbvSNazvmAfeHd,Kitty Kallen,Little Things Mean a Lot,"['adult standards', 'deep adult standards', 'torch song']",0.325,179147.0,0.162,54PXRAkSDbvSNazvmAfeHd,0.0,8.0,0.106,-12.79,1.0,0.0457,84.183,4.0,https://api.spotify.com/v1/tracks/54PXRAkSDbvSNazvmAfeHd,audio_features,spotify:track:54PXRAkSDbvSNazvmAfeHd,0.356
2,Perry Como,Wanted,1954,121.json,Perry Como,en,77i95B3GcC2aOqK70RHM0m,Perry Como,Wanted (with Henri René & His Orchestra and Chorus),"['adult standards', 'brill building pop', 'easy listening', 'lounge']",0.323,185093.0,0.185,77i95B3GcC2aOqK70RHM0m,3.65e-06,1.0,0.337,-11.221,0.0,0.0313,74.718,4.0,https://api.spotify.com/v1/tracks/77i95B3GcC2aOqK70RHM0m,audio_features,spotify:track:77i95B3GcC2aOqK70RHM0m,0.387
3,Rosemary Clooney,Hey There,1954,122.json,Rosemary Clooney,en,1I0KwaoGH86u2oeSIU0TuW,Rosemary Clooney,Hey There,"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'swing', 'torch song', 'vocal jazz']",0.552,157227.0,0.211,1I0KwaoGH86u2oeSIU0TuW,0.0,8.0,0.081,-14.337,1.0,0.0592,121.135,4.0,https://api.spotify.com/v1/tracks/1I0KwaoGH86u2oeSIU0TuW,audio_features,spotify:track:1I0KwaoGH86u2oeSIU0TuW,0.409
6,Eddie Fisher,Oh! My Pa-pa,1954,125.json,Eddie Fisher,en,0EIEvpiVxoXEn5GZWvG1RT,Eddie Fisher,Oh! My Pa-Pa (O Mein Papa) - 2001 Remastered,"['adult standards', 'brill building pop', 'deep adult standards', 'easy listening', 'lounge']",0.425,185627.0,0.188,0EIEvpiVxoXEn5GZWvG1RT,0.0,10.0,0.347,-9.927,1.0,0.0289,97.048,4.0,https://api.spotify.com/v1/tracks/0EIEvpiVxoXEn5GZWvG1RT,audio_features,spotify:track:0EIEvpiVxoXEn5GZWvG1RT,0.502
9,Doris Day,Secret Love,1954,128.json,Doris Day,en,5wzjc23Qsn7wN75eLMvFEc,Doris Day,Secret Love,"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'vocal jazz']",0.28,219600.0,0.177,5wzjc23Qsn7wN75eLMvFEc,0.000161,11.0,0.114,-12.085,1.0,0.0315,132.359,4.0,https://api.spotify.com/v1/tracks/5wzjc23Qsn7wN75eLMvFEc,audio_features,spotify:track:5wzjc23Qsn7wN75eLMvFEc,0.221
11,Frank Sinatra,Young At Heart,1954,130.json,Frank Sinatra,en,0QbRfr3pJtHGxhIpIMYmbN,Frank Sinatra,Young At Heart,"['adult standards', 'easy listening', 'lounge']",0.285,174467.0,0.113,0QbRfr3pJtHGxhIpIMYmbN,0.0,7.0,0.312,-21.134,1.0,0.0342,79.947,4.0,https://api.spotify.com/v1/tracks/0QbRfr3pJtHGxhIpIMYmbN,audio_features,spotify:track:0QbRfr3pJtHGxhIpIMYmbN,0.303
12,Rosemary Clooney,This Ole House,1954,131.json,Rosemary Clooney,en,3reMY0PF49alfXMs30c2z4,Rosemary Clooney,This Ole House - Single Version,"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'swing', 'torch song', 'vocal jazz']",0.689,142267.0,0.723,3reMY0PF49alfXMs30c2z4,0.0,0.0,0.248,-8.079,1.0,0.0483,105.913,4.0,https://api.spotify.com/v1/tracks/3reMY0PF49alfXMs30c2z4,audio_features,spotify:track:3reMY0PF49alfXMs30c2z4,0.962
13,Eddie Fisher,I Need You Now,1954,132.json,Eddie Fisher,en,0gxpt81ZzaX0x72k1NOojB,Eddie Fisher,I Need You Now - 2001 Remastered,"['adult standards', 'brill building pop', 'deep adult standards', 'easy listening', 'lounge']",0.6,149093.0,0.202,0gxpt81ZzaX0x72k1NOojB,0.0,0.0,0.35,-11.021,1.0,0.0329,118.224,3.0,https://api.spotify.com/v1/tracks/0gxpt81ZzaX0x72k1NOojB,audio_features,spotify:track:0gxpt81ZzaX0x72k1NOojB,0.74
14,Patti Page,Cross Over The Bridge,1954,133.json,Patti Page,en,6aQgRRJc84eM7Nsd3oydf3,Patti Page,Cross Over The Bridge,"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'vocal jazz']",0.551,154133.0,0.334,6aQgRRJc84eM7Nsd3oydf3,0.0,6.0,0.309,-9.846,1.0,0.0816,82.853,4.0,https://api.spotify.com/v1/tracks/6aQgRRJc84eM7Nsd3oydf3,audio_features,spotify:track:6aQgRRJc84eM7Nsd3oydf3,0.762
16,Dean Martin,That's Amore,1954,135.json,Dean Martin,en,4I4aQGNJ2HufloNtB65nxR,Dean Martin,That's Amore,"['adult standards', 'easy listening', 'lounge']",0.471,190400.0,0.146,4I4aQGNJ2HufloNtB65nxR,0.0,10.0,0.0888,-13.6,1.0,0.0309,78.554,4.0,https://api.spotify.com/v1/tracks/4I4aQGNJ2HufloNtB65nxR,audio_features,spotify:track:4I4aQGNJ2HufloNtB65nxR,0.595
18,Nat King Cole,Answer Me My Love,1954,137.json,Nat King Cole,en,4i7bU18iUPKxPMrld9W48M,Nat King Cole,"Answer Me, My Love","['adult standards', 'lounge', 'vocal jazz']",0.276,175600.0,0.236,4i7bU18iUPKxPMrld9W48M,0.0,2.0,0.235,-16.202,1.0,0.0315,81.903,1.0,https://api.spotify.com/v1/tracks/4i7bU18iUPKxPMrld9W48M,audio_features,spotify:track:4i7bU18iUPKxPMrld9W48M,0.237
19,Tony Bennett,Stranger In Paradise,1954,138.json,Tony Bennett,en,1HUc5mDTIx8Ul2cxSiAkcj,Tony Bennett,Stranger In Paradise,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']",0.283,300333.0,0.326,1HUc5mDTIx8Ul2cxSiAkcj,8.62e-06,5.0,0.219,-9.091,1.0,0.0291,79.176,4.0,https://api.spotify.com/v1/tracks/1HUc5mDTIx8Ul2cxSiAkcj,audio_features,spotify:track:1HUc5mDTIx8Ul2cxSiAkcj,0.108
20,Doris Day,If I Give My Heart To You,1954,139.json,Doris Day,en,20G1XJaTwIm2IuwA3Pjg1d,Doris Day,If I Give My Heart to You (with The Mellomen),"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'vocal jazz']",0.503,169067.0,0.059,20G1XJaTwIm2IuwA3Pjg1d,0.0,9.0,0.103,-16.131,1.0,0.0497,76.642,4.0,https://api.spotify.com/v1/tracks/20G1XJaTwIm2IuwA3Pjg1d,audio_features,spotify:track:20G1XJaTwIm2IuwA3Pjg1d,0.331
21,Kay Starr,If You Love Me (Really Love Me),1954,140.json,Kay Starr,en,3EDOhWyUVEuiKSlV0h7cJK,Kay Starr,If You Love Me (Really Love Me),"['adult standards', 'big band', 'brill building pop', 'easy listening', 'lounge', 'swing', 'torch song', 'vocal jazz']",0.344,168333.0,0.345,3EDOhWyUVEuiKSlV0h7cJK,3.92e-05,2.0,0.176,-11.341,1.0,0.0344,109.531,3.0,https://api.spotify.com/v1/tracks/3EDOhWyUVEuiKSlV0h7cJK,audio_features,spotify:track:3EDOhWyUVEuiKSlV0h7cJK,0.428
23,Don Cornell,Hold My Hand,1954,142.json,Don Cornell,en,5DqtlVbnKtI9m2btve7nR9,Don Cornell,Hold My Hand,['deep adult standards'],0.384,169200.0,0.212,5DqtlVbnKtI9m2btve7nR9,0.00046,3.0,0.185,-11.152,1.0,0.0312,81.85,4.0,https://api.spotify.com/v1/tracks/5DqtlVbnKtI9m2btve7nR9,audio_features,spotify:track:5DqtlVbnKtI9m2btve7nR9,0.261
24,Patti Page,Changing Partners,1954,143.json,Patti Page,en,64ZGxABmrreTNE8tnCGoGa,Patti Page,Changing Partners,"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'vocal jazz']",0.459,178640.0,0.138,64ZGxABmrreTNE8tnCGoGa,0.000445,10.0,0.103,-13.807,1.0,0.0424,75.684,4.0,https://api.spotify.com/v1/tracks/64ZGxABmrreTNE8tnCGoGa,audio_features,spotify:track:64ZGxABmrreTNE8tnCGoGa,0.254
25,Perry Como,Papa Loves Mambo,1954,144.json,Perry Como,en,62eAoNfrrS84177LOzJMQx,Perry Como,Papa Loves Mambo,"['adult standards', 'brill building pop', 'easy listening', 'lounge']",0.674,162107.0,0.498,62eAoNfrrS84177LOzJMQx,2.05e-06,0.0,0.404,-10.07,1.0,0.13,81.075,4.0,https://api.spotify.com/v1/tracks/62eAoNfrrS84177LOzJMQx,audio_features,spotify:track:62eAoNfrrS84177LOzJMQx,0.747
28,Kitty Kallen,In The Chapel In The Moonlight,1954,147.json,Kitty Kallen,en,7FA0HOQtpun5DlYuOS50qF,Kitty Kallen,In the Chapel in the Moonlight,"['adult standards', 'deep adult standards', 'torch song']",0.341,175173.0,0.0825,7FA0HOQtpun5DlYuOS50qF,0.0,5.0,0.342,-18.822,1.0,0.0344,100.113,3.0,https://api.spotify.com/v1/tracks/7FA0HOQtpun5DlYuOS50qF,audio_features,spotify:track:7FA0HOQtpun5DlYuOS50qF,0.235
30,Tony Martin,Here,1954,149.json,Tony Martin,en,1ckMtp20BzrrrszEkZa3Vr,Tony Martin,Here,[],0.294,187733.0,0.348,1ckMtp20BzrrrszEkZa3Vr,0.000323,0.0,0.135,-8.141,1.0,0.03,84.525,4.0,https://api.spotify.com/v1/tracks/1ckMtp20BzrrrszEkZa3Vr,audio_features,spotify:track:1ckMtp20BzrrrszEkZa3Vr,0.294
3,Mitch Miller,The Yellow Rose Of Texas,1955,152.json,Mitch Miller,en,7985fUI9WlsIIrQuO9TBDh,Mitch Miller,The Yellow Rose of Texas - Single Version,['easy listening'],0.788,181067.0,0.878,7985fUI9WlsIIrQuO9TBDh,8.79e-06,8.0,0.0892,-8.834,1.0,0.041,100.064,4.0,https://api.spotify.com/v1/tracks/7985fUI9WlsIIrQuO9TBDh,audio_features,spotify:track:7985fUI9WlsIIrQuO9TBDh,0.929
4,Roger Williams,Autumn Leaves,1955,153.json,Roger Williams,en,3hg2zWOJ0MCgvBCD8fzMgt,Roger Williams,Autumn Leaves,"['adult standards', 'easy listening', 'lounge']",0.31,174600.0,0.381,3hg2zWOJ0MCgvBCD8fzMgt,0.294,2.0,0.101,-9.362,0.0,0.0293,107.953,4.0,https://api.spotify.com/v1/tracks/3hg2zWOJ0MCgvBCD8fzMgt,audio_features,spotify:track:3hg2zWOJ0MCgvBCD8fzMgt,0.226
5,Les Baxter,Unchained Melody,1955,154.json,Les Baxter,en,4dnbvB2Y3cZncApCwowEQx,Les Baxter,Unchained Melody,"['adult standards', 'classic soundtrack', 'easy listening', 'exotica', 'laboratorio', 'library music', 'lounge']",0.242,153373.0,0.209,4dnbvB2Y3cZncApCwowEQx,0.0289,7.0,0.139,-13.017,1.0,0.0324,93.267,4.0,https://api.spotify.com/v1/tracks/4dnbvB2Y3cZncApCwowEQx,audio_features,spotify:track:4dnbvB2Y3cZncApCwowEQx,0.221
10,Georgia Gibbs,Dance With Me Henry,1955,159.json,Georgia Gibbs,en,1VbPvNOeKkkQGoMgeWeMzL,Georgia Gibbs,Dance With Me Henry (Wallflower),['deep adult standards'],0.656,137600.0,0.597,1VbPvNOeKkkQGoMgeWeMzL,5.04e-05,7.0,0.155,-11.1,1.0,0.23,137.786,4.0,https://api.spotify.com/v1/tracks/1VbPvNOeKkkQGoMgeWeMzL,audio_features,spotify:track:1VbPvNOeKkkQGoMgeWeMzL,0.789
12,Billy Vaughn,Melody Of Love,1955,161.json,Billy Vaughn,en,0LUiao3Q2SQOXNQjq6xXva,Billy Vaughn,Melody Of Love,"['adult standards', 'easy listening', 'lounge', 'space age pop']",0.213,182840.0,0.257,0LUiao3Q2SQOXNQjq6xXva,0.316,0.0,0.0784,-15.168,1.0,0.0348,82.693,3.0,https://api.spotify.com/v1/tracks/0LUiao3Q2SQOXNQjq6xXva,audio_features,spotify:track:0LUiao3Q2SQOXNQjq6xXva,0.229
13,Tennessee Ernie Ford,Sixteen Tons,1955,162.json,Tennessee Ernie Ford,en,4KM77RUl2IKdXGhtOBbKIS,Tennessee Ernie Ford,Sixteen Tons,"['bluegrass gospel', 'country boogie', 'country gospel', 'yodeling']",0.667,155902.0,0.25,4KM77RUl2IKdXGhtOBbKIS,0.0,11.0,0.25,-18.533,1.0,0.217,144.145,4.0,https://api.spotify.com/v1/tracks/4KM77RUl2IKdXGhtOBbKIS,audio_features,spotify:track:4KM77RUl2IKdXGhtOBbKIS,0.412
13,Tennessee Ernie Ford,Sixteen Tons,1955,162.json,Tennessee Ernie Ford,en,4KM77RUl2IKdXGhtOBbKIS,Tennessee Ernie Ford,Sixteen Tons,"['bluegrass gospel', 'country boogie', 'country gospel', 'yodeling']",0.667,155902.0,0.25,4KM77RUl2IKdXGhtOBbKIS,0.0,11.0,0.25,-18.533,1.0,0.217,144.145,4.0,https://api.spotify.com/v1/tracks/4KM77RUl2IKdXGhtOBbKIS,audio_features,spotify:track:4KM77RUl2IKdXGhtOBbKIS,0.412
22,Tennessee Ernie Ford,Sixteen Tons,1956,201.json,Tennessee Ernie Ford,en,4KM77RUl2IKdXGhtOBbKIS,Tennessee Ernie Ford,Sixteen Tons,"['bluegrass gospel', 'country boogie', 'country gospel', 'yodeling']",0.667,155902.0,0.25,4KM77RUl2IKdXGhtOBbKIS,0.0,11.0,0.25,-18.533,1.0,0.217,144.145,4.0,https://api.spotify.com/v1/tracks/4KM77RUl2IKdXGhtOBbKIS,audio_features,spotify:track:4KM77RUl2IKdXGhtOBbKIS,0.412
22,Tennessee Ernie Ford,Sixteen Tons,1956,201.json,Tennessee Ernie Ford,en,4KM77RUl2IKdXGhtOBbKIS,Tennessee Ernie Ford,Sixteen Tons,"['bluegrass gospel', 'country boogie', 'country gospel', 'yodeling']",0.667,155902.0,0.25,4KM77RUl2IKdXGhtOBbKIS,0.0,11.0,0.25,-18.533,1.0,0.217,144.145,4.0,https://api.spotify.com/v1/tracks/4KM77RUl2IKdXGhtOBbKIS,audio_features,spotify:track:4KM77RUl2IKdXGhtOBbKIS,0.412
14,Frank Sinatra,Learnin' The Blues,1955,163.json,Frank Sinatra,en,6rNOKdqa2lThuBIJOZXSVa,Frank Sinatra,Learnin' The Blues,"['adult standards', 'easy listening', 'lounge']",0.489,181907.0,0.257,6rNOKdqa2lThuBIJOZXSVa,0.0,9.0,0.0578,-11.115,1.0,0.0363,127.012,4.0,https://api.spotify.com/v1/tracks/6rNOKdqa2lThuBIJOZXSVa,audio_features,spotify:track:6rNOKdqa2lThuBIJOZXSVa,0.593
16,Georgia Gibbs,Tweedle Dee,1955,165.json,Georgia Gibbs,en,2TRt55mhsEEC7tuwE5dQdd,Georgia Gibbs,Tweedle Dee,['deep adult standards'],0.68,150840.0,0.447,2TRt55mhsEEC7tuwE5dQdd,0.0,0.0,0.0906,-10.137,1.0,0.133,170.21,4.0,https://api.spotify.com/v1/tracks/2TRt55mhsEEC7tuwE5dQdd,audio_features,spotify:track:2TRt55mhsEEC7tuwE5dQdd,0.895
20,Nat King Cole,A Blossom Fell,1955,169.json,Nat King Cole,en,35eRfaVytfTFAr8QKX5urU,Nat King Cole,A Blossom Fell,"['adult standards', 'lounge', 'vocal jazz']",0.328,161773.0,0.0835,35eRfaVytfTFAr8QKX5urU,0.00555,7.0,0.299,-22.957,1.0,0.0321,84.726,3.0,https://api.spotify.com/v1/tracks/35eRfaVytfTFAr8QKX5urU,audio_features,spotify:track:35eRfaVytfTFAr8QKX5urU,0.325
25,Perry Como,Ko Ko Mo,1955,174.json,Perry Como,en,2Fvz7K44EzJardlk9DLYW4,Perry Como,Ko Ko Mo (I LoveYou So),"['adult standards', 'brill building pop', 'easy listening', 'lounge']",0.663,162160.0,0.371,2Fvz7K44EzJardlk9DLYW4,0.000473,9.0,0.169,-12.86,0.0,0.103,166.472,4.0,https://api.spotify.com/v1/tracks/2Fvz7K44EzJardlk9DLYW4,audio_features,spotify:track:2Fvz7K44EzJardlk9DLYW4,0.803
1,Elvis Presley,Heartbreak Hotel,1956,180.json,Elvis Presley,en,6xNwKNYZcvgV3XTIwsgNio,Elvis Presley,Heartbreak Hotel,"['adult standards', 'rock-and-roll', 'rockabilly']",0.696,127560.0,0.21,6xNwKNYZcvgV3XTIwsgNio,1.62e-06,4.0,0.107,-11.922,1.0,0.067,93.543,4.0,https://api.spotify.com/v1/tracks/6xNwKNYZcvgV3XTIwsgNio,audio_features,spotify:track:6xNwKNYZcvgV3XTIwsgNio,0.717
3,Nelson Riddle,Lisbon Antigua,1956,182.json,Nelson Riddle,en,07tMKurz0WxXRP7ktP2r8C,Nelson Riddle,Lisbon Antigua,"['adult standards', 'big band', 'classic soundtrack', 'easy listening', 'exotica', 'lounge']",0.469,157240.0,0.162,07tMKurz0WxXRP7ktP2r8C,0.00104,0.0,0.0614,-16.607,1.0,0.03,79.95,4.0,https://api.spotify.com/v1/tracks/07tMKurz0WxXRP7ktP2r8C,audio_features,spotify:track:07tMKurz0WxXRP7ktP2r8C,0.484
5,Gogi Grant,The Wayward Wind,1956,184.json,Gogi Grant,en,2VqsUEpRPvgiiBdsBuQrJz,Gogi Grant,The Wayward Wind,['deep adult standards'],0.528,157280.0,0.263,2VqsUEpRPvgiiBdsBuQrJz,2.59e-06,11.0,0.192,-15.26,1.0,0.0357,138.437,3.0,https://api.spotify.com/v1/tracks/2VqsUEpRPvgiiBdsBuQrJz,audio_features,spotify:track:2VqsUEpRPvgiiBdsBuQrJz,0.569
6,Les Baxter,The Poor People Of Paris,1956,185.json,Les Baxter,en,6NhKoTnW7hlYbyZPjpgIls,Les Baxter,The Poor People Of Paris (Jean's Song),"['adult standards', 'classic soundtrack', 'easy listening', 'exotica', 'laboratorio', 'library music', 'lounge']",0.583,145267.0,0.429,6NhKoTnW7hlYbyZPjpgIls,0.183,10.0,0.131,-5.408,1.0,0.0301,87.961,4.0,https://api.spotify.com/v1/tracks/6NhKoTnW7hlYbyZPjpgIls,audio_features,spotify:track:6NhKoTnW7hlYbyZPjpgIls,0.79
7,Doris Day,Whatever Will Be Will Be (Que Sera Sera),1956,186.json,Doris Day,en,6yhLR2sVn1IfsScVrR4ocr,Doris Day,"Whatever Will Be, Will Be (Que Sera, Sera) (with Frank DeVol & His Orchestra)","['adult standards', 'brill building pop', 'easy listening', 'lounge', 'vocal jazz']",0.416,123360.0,0.341,6yhLR2sVn1IfsScVrR4ocr,0.0,9.0,0.724,-10.749,1.0,0.0391,177.229,4.0,https://api.spotify.com/v1/tracks/6yhLR2sVn1IfsScVrR4ocr,audio_features,spotify:track:6yhLR2sVn1IfsScVrR4ocr,0.776
8,Elvis Presley,Hound Dog,1956,187.json,Elvis Presley,en,64Ny7djQ6rNJspquof2KoX,Elvis Presley,Hound Dog,"['adult standards', 'rock-and-roll', 'rockabilly']",0.494,136027.0,0.756,64Ny7djQ6rNJspquof2KoX,0.00505,0.0,0.76,-8.492,1.0,0.0499,86.895,4.0,https://api.spotify.com/v1/tracks/64Ny7djQ6rNJspquof2KoX,audio_features,spotify:track:64Ny7djQ6rNJspquof2KoX,0.949
9,Dean Martin,Memories Are Made Of This,1956,188.json,Dean Martin,en,4h0igWYayzteBtSNpWYQ9h,Dean Martin,Memories Are Made Of This,"['adult standards', 'easy listening', 'lounge']",0.611,138080.0,0.179,4h0igWYayzteBtSNpWYQ9h,0.0,4.0,0.109,-15.977,1.0,0.0488,133.073,4.0,https://api.spotify.com/v1/tracks/4h0igWYayzteBtSNpWYQ9h,audio_features,spotify:track:4h0igWYayzteBtSNpWYQ9h,0.556
10,Kay Starr,Rock And Roll Waltz,1956,189.json,Kay Starr,en,7te9DUttzNePdSlkIgSTdz,Kay Starr,Rock And Roll Waltz,"['adult standards', 'big band', 'brill building pop', 'easy listening', 'lounge', 'swing', 'torch song', 'vocal jazz']",0.549,178285.0,0.478,7te9DUttzNePdSlkIgSTdz,0.0,5.0,0.356,-3.756,1.0,0.0286,104.302,3.0,https://api.spotify.com/v1/tracks/7te9DUttzNePdSlkIgSTdz,audio_features,spotify:track:7te9DUttzNePdSlkIgSTdz,0.748
13,Pat Boone,I Almost Lost My Mind,1956,192.json,Pat Boone,en,7bJpjO7r5gMsHx1oepanuS,Pat Boone,I Almost Lost My Mind,"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'rock-and-roll', 'rockabilly', 'vocal jazz']",0.367,158507.0,0.0845,7bJpjO7r5gMsHx1oepanuS,8.86e-05,0.0,0.103,-17.017,1.0,0.0384,179.044,3.0,https://api.spotify.com/v1/tracks/7bJpjO7r5gMsHx1oepanuS,audio_features,spotify:track:7bJpjO7r5gMsHx1oepanuS,0.172
